condition,wandb_id,mode,dataset,level,behaviour,n_clips,episode_reward_mean,lifespan_s_mean,reward_per_step_mean,survived_mean,err_root_pos_m_mean,err_root_angular_deg_mean,err_joint_l2_mean,err_joint_vel_l2_mean,err_body_total_m_mean,err_body_end_eff_m_mean,rtps_root_pos_mean,rtps_root_quat_mean,rtps_joints_mean,rtps_joints_vel_mean,rtps_bodies_pos_mean,rtps_end_eff_mean,rtps_torso_z_range_mean,rtps_control_cost_mean,rtps_control_diff_cost_mean,rtps_energy_cost_mean,episode_reward_median,episode_reward_sd,episode_reward_sem,hazard_rate,frac_root_too_far,frac_root_too_rotated,frac_pose_error,frac_nan_termination,frac_survived
torque_nointent,dv8hft01,torque,train,behaviour,Walk,141,659.53281,2.094468,3.209153,0.078014,0.038623,13.087295,1.442419,39.326792,0.181734,0.094605,0.591624,0.787875,0.596003,0.0,0.0,0.242086,1.006813,-0.007934,-0.001311,-0.006002,658.17749,357.954353,30.145195,0.4402,0.836879,0.085106,0.0,0.0,0.078014
torque_nointent,dv8hft01,torque,train,coarse,groom,250,1444.438272,4.22528,3.377328,0.72,0.026279,13.118264,1.628227,32.952652,0.123087,0.063566,0.747298,0.791577,0.518061,0.0,0.0,0.32523,1.003252,-0.00444,-0.000629,-0.003023,1645.874207,519.493432,32.85565,0.066268,0.132,0.148,0.0,0.0,0.72
torque_nointent,dv8hft01,torque,train,coarse,locomote,293,505.644968,1.605256,3.182774,0.037543,0.039987,13.888818,1.416462,43.526159,0.186019,0.095966,0.576828,0.771382,0.60978,0.0,0.0,0.237342,1.009287,-0.010403,-0.001988,-0.009454,473.991211,325.128039,18.994183,0.599566,0.866894,0.085324,0.0,0.0,0.037543
torque_nointent,dv8hft01,torque,train,coarse,rear,130,564.134641,2.005154,2.949424,0.153846,0.045761,16.071493,1.570315,36.517926,0.185037,0.097628,0.505202,0.711574,0.547923,0.0,0.0,0.195963,1.008271,-0.009313,-0.00164,-0.008557,418.852554,404.588582,35.484766,0.421989,0.807692,0.038462,0.0,0.0,0.153846
torque_noproprio_eff2,cxixksnk,torque,new_eval,all,all,32,1475.670396,5.627188,2.824761,0.0,0.026689,14.518952,2.933215,13.872121,0.225785,0.111805,0.736112,0.761023,0.192222,0.0,0.0,0.195093,0.99369,-0.020981,-0.013413,-0.018985,1187.281982,1027.39054,181.618704,0.177709,0.75,0.21875,0.03125,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,behaviour,Amble,8,1460.294411,5.16375,2.888464,0.0,0.022188,14.526056,3.021159,16.563712,0.202062,0.100327,0.788799,0.759258,0.162825,0.0,0.0,0.241625,0.989426,-0.022242,-0.013031,-0.018196,1093.382874,949.033213,335.53391,0.193658,0.5,0.375,0.125,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,behaviour,ProneSlow,1,2201.54126,7.48,2.943237,0.0,0.01997,10.33136,3.207069,9.65549,0.193891,0.086911,0.840425,0.857193,0.12302,0.0,0.0,0.157818,1.001337,-0.015755,-0.013291,-0.007511,2201.54126,,,0.13369,1.0,0.0,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,behaviour,ProneSniff,18,1576.235209,6.238333,2.849094,0.0,0.026111,14.648634,2.914471,12.111584,0.21965,0.107173,0.739987,0.76293,0.203606,0.0,0.0,0.201602,0.99415,-0.020125,-0.013347,-0.01971,1430.442261,1105.875295,260.657307,0.160299,0.777778,0.222222,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,behaviour,RearHigh,3,387.562083,1.483333,2.641355,0.0,0.045957,13.167194,2.487025,18.549662,0.312884,0.164997,0.509669,0.782108,0.29027,0.0,0.0,0.127356,0.99585,-0.025323,-0.014906,-0.02367,325.641724,184.23276,106.366834,0.674157,1.0,0.0,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,behaviour,Walk,2,1901.318054,7.27,2.566819,0.0,0.024358,17.444824,3.28248,14.042596,0.261194,0.132057,0.777993,0.671203,0.094873,0.0,0.0,0.070628,0.999539,-0.019733,-0.013349,-0.014333,1901.318054,966.181401,683.19342,0.137552,1.0,0.0,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,coarse,locomote,10,1548.499139,5.585,2.824135,0.0,0.022622,15.10981,3.073424,16.059489,0.213888,0.106673,0.786638,0.741647,0.149234,0.0,0.0,0.207426,0.991449,-0.021741,-0.013095,-0.017423,1187.281982,915.86982,289.623467,0.179051,0.6,0.3,0.1,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,coarse,rear,3,387.562083,1.483333,2.641355,0.0,0.045957,13.167194,2.487025,18.549662,0.312884,0.164997,0.509669,0.782108,0.29027,0.0,0.0,0.127356,0.99585,-0.025323,-0.014906,-0.02367,325.641724,184.23276,106.366834,0.674157,1.0,0.0,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,new_eval,coarse,still,19,1609.146054,6.303684,2.854049,0.0,0.025787,14.421409,2.929871,11.982316,0.218295,0.106107,0.745273,0.767892,0.199365,0.0,0.0,0.199297,0.994528,-0.019895,-0.013344,-0.019068,1432.906006,1084.249642,248.743927,0.158637,0.789474,0.210526,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,old_eval,all,all,169,762.004609,2.828402,2.775164,0.337278,0.031253,15.468345,2.78204,39.968679,0.239168,0.117887,0.684424,0.731555,0.232428,0.0,0.0,0.191147,0.996688,-0.021867,-0.013215,-0.025997,679.460815,490.275782,37.713522,0.23431,0.508876,0.094675,0.053254,0.0,0.337278
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,FaceGroom,27,1140.756534,4.3,2.659428,0.777778,0.025402,18.563379,3.180207,33.146167,0.233571,0.110431,0.7609,0.657162,0.150073,0.0,0.0,0.160329,0.983238,-0.019285,-0.011564,-0.021424,1198.621826,421.846367,81.184371,0.05168,0.111111,0.037037,0.074074,0.0,0.777778
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,FastWalk,37,336.813429,1.235405,2.875191,0.0,0.037695,14.100761,2.262119,48.881523,0.249676,0.124958,0.608169,0.766369,0.357495,0.0,0.0,0.211073,1.008208,-0.025117,-0.015089,-0.035918,240.393494,215.496126,35.427345,0.809451,0.945946,0.054054,0.0,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,LGroom,17,1160.608898,4.130588,2.839213,0.588235,0.022847,14.676741,3.111092,33.339853,0.197485,0.090883,0.789568,0.753773,0.147255,0.0,0.0,0.206681,0.99543,-0.020654,-0.012662,-0.020178,1160.960205,410.571443,99.578202,0.099687,0.058824,0.235294,0.117647,0.0,0.588235
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,RGroom,20,1109.588364,4.076,2.745163,0.7,0.026309,15.176205,3.057583,33.472905,0.218846,0.107736,0.747825,0.73829,0.163215,0.0,0.0,0.155296,0.994692,-0.021163,-0.011619,-0.021373,1333.575073,466.274317,104.262107,0.073602,0.1,0.15,0.05,0.0,0.7
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,Rear,35,673.854296,2.664571,2.652218,0.257143,0.037679,14.891164,2.816882,39.077736,0.267421,0.136876,0.593875,0.742623,0.224294,0.0,0.0,0.156165,0.994765,-0.021279,-0.013145,-0.025079,502.962067,437.002047,73.866828,0.27879,0.6,0.085714,0.028571,0.0,0.257143
torque_noproprio_eff2,cxixksnk,torque,old_eval,behaviour,Walk,33,606.340504,2.157273,2.873289,0.090909,0.029328,15.666408,2.665747,43.854168,0.235787,0.115984,0.7108,0.726123,0.254037,0.0,0.0,0.244849,0.998672,-0.022013,-0.01379,-0.025389,613.994324,354.055591,61.633167,0.421408,0.727273,0.090909,0.090909,0.0,0.090909
torque_noproprio_eff2,cxixksnk,torque,old_eval,coarse,groom,64,1136.289765,4.185,2.733976,0.703125,0.025007,16.472499,3.123528,33.29972,0.219384,0.104396,0.764429,0.708177,0.153432,0.0,0.0,0.171068,0.990056,-0.020235,-0.011873,-0.021077,1216.153931,426.867345,53.358418,0.070938,0.09375,0.125,0.078125,0.0,0.703125
torque_noproprio_eff2,cxixksnk,torque,old_eval,coarse,locomote,70,463.876193,1.67,2.874294,0.042857,0.03375,14.838851,2.452401,46.511484,0.243129,0.120727,0.656552,0.747396,0.308722,0.0,0.0,0.226996,1.003712,-0.023654,-0.014477,-0.030954,449.016891,317.378165,37.933946,0.573139,0.842857,0.071429,0.042857,0.0,0.042857
torque_noproprio_eff2,cxixksnk,torque,old_eval,coarse,rear,35,673.854296,2.664571,2.652218,0.257143,0.037679,14.891164,2.816882,39.077736,0.267421,0.136876,0.593875,0.742623,0.224294,0.0,0.0,0.156165,0.994765,-0.021279,-0.013145,-0.025079,502.962067,437.002047,73.866828,0.27879,0.6,0.085714,0.028571,0.0,0.257143
torque_noproprio_eff2,cxixksnk,torque,train,all,all,673,763.862811,2.781204,2.845924,0.325409,0.029571,13.734698,2.826095,39.404742,0.228385,0.112084,0.706206,0.769441,0.224965,0.0,0.0,0.211983,0.995068,-0.022287,-0.013149,-0.026303,670.985046,473.27815,18.243532,0.242554,0.514116,0.098068,0.053492,0.0,0.325409
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,FaceGroom,109,1068.048898,4.015872,2.727086,0.651376,0.025915,16.339785,3.174965,32.776984,0.22854,0.107697,0.750821,0.706796,0.151521,0.0,0.0,0.172881,0.998651,-0.020088,-0.011508,-0.02199,1105.47876,411.2058,39.386372,0.086812,0.12844,0.110092,0.100917,0.0,0.651376
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,FastWalk,152,376.647992,1.281645,3.009488,0.0,0.031491,12.340891,2.383112,48.724916,0.224207,0.111177,0.688627,0.806031,0.328046,0.0,0.0,0.258259,1.001042,-0.024287,-0.014879,-0.033351,291.578979,199.646359,16.193458,0.780247,0.921053,0.059211,0.006579,0.0,0.0
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,LGroom,65,1112.178738,3.907692,2.835161,0.584615,0.025169,12.749448,3.105121,38.769568,0.196258,0.093693,0.76205,0.793695,0.154254,0.0,0.0,0.19342,0.992337,-0.022523,-0.012561,-0.025511,1241.15271,435.507873,54.018103,0.106299,0.169231,0.107692,0.138462,0.0,0.584615
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,RGroom,76,1190.174856,4.284737,2.795423,0.776316,0.021495,16.256119,3.114729,32.165254,0.212698,0.101063,0.811375,0.709418,0.1512,0.0,0.0,0.180517,0.996317,-0.020618,-0.010997,-0.021789,1319.022278,425.486133,48.806607,0.052205,0.065789,0.131579,0.026316,0.0,0.776316
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,Rear,130,555.805787,2.185385,2.753901,0.184615,0.037343,13.331327,2.718026,37.490362,0.246081,0.126775,0.597597,0.781676,0.25362,0.0,0.0,0.201423,0.985631,-0.022881,-0.014182,-0.028983,433.612137,351.370795,30.817257,0.373108,0.623077,0.138462,0.046154,0.0,0.184615
torque_noproprio_eff2,cxixksnk,torque,train,behaviour,Walk,141,747.60417,2.662908,2.878494,0.191489,0.029545,12.690411,2.849377,40.441023,0.239721,0.117325,0.708373,0.788314,0.216558,0.0,0.0,0.227579,0.995144,-0.022075,-0.013031,-0.022368,689.078613,417.13551,35.129147,0.303619,0.673759,0.070922,0.049645,0.0,0.191489
torque_noproprio_eff2,cxixksnk,torque,train,coarse,groom,250,1116.648948,4.06948,2.77596,0.672,0.024377,15.380863,3.138494,34.14909,0.215331,0.102039,0.772149,0.730187,0.152134,0.0,0.0,0.180543,0.9963,-0.020882,-0.011626,-0.022844,1184.524902,423.448905,26.78126,0.0806,0.12,0.116,0.088,0.0,0.672
torque_noproprio_eff2,cxixksnk,torque,train,coarse,locomote,293,555.16274,1.946348,2.94645,0.09215,0.030555,12.50909,2.607492,44.73847,0.231673,0.114136,0.69813,0.797505,0.274395,0.0,0.0,0.243495,0.998204,-0.023223,-0.01399,-0.028066,517.792786,372.167652,21.742266,0.466438,0.802048,0.064846,0.027304,0.0,0.09215
torque_noproprio_eff2,cxixksnk,torque,train,coarse,rear,130,555.805787,2.185385,2.753901,0.184615,0.037343,13.331327,2.718026,37.490362,0.246081,0.126775,0.597597,0.781676,0.25362,0.0,0.0,0.201423,0.985631,-0.022881,-0.014182,-0.028983,433.612137,351.370795,30.817257,0.373108,0.623077,0.138462,0.046154,0.0,0.184615
